['Science_ru/01.txt', 'science', 6.471703617269545, 0.4690781796966161, 22.85333333333333, 2.16, 0.441365227537923, 0.6295439524124257, 0.008022170361726954]
['Science_ru/02.txt', 'science', 7.161284335560505, 0.5610616184112843, 21.046875, 2.46875, 0.48756495916852266, 0.7148838979824895, 0.005753526354862658]
['Science_ru/03.txt', 'science', 7.1199478487614085, 0.5576923076923077, 21.6056338028169, 2.415492957746479, 0.5280312907431551, 0.6962962962962963, 0.0022816166883963492]
['Science_ru/04.txt', 'science', 6.358089260808926, 0.47164109716410973, 18.463519313304722, 1.6523605150214593, 0.3406555090655509, 0.5875127942681678, 0.0017433751743375174]
['Science_ru/05.txt', 'science', 7.185170012290045, 0.5385088078656288, 16.54915254237288, 1.230508474576271, 0.4147890208930766, 0.5728395061728395, 0.0012290045063498567]
['Science_ru/06.txt', 'science', 6.993087955762917, 0.5289441852427855, 23.91322314049587, 2.871900826446281, 0.45584931743563156, 0.6467020470053071, 0.0015552099533437014]
['Science_ru/07.txt', 'science', 7.35596275157705, 0.5704415740462602, 26.0078125, 2.5390625, 0.5166716731751276, 0.7023255813953488, 0.0021027335536197055]
['Science_ru/08.txt', 'science', 7.851739788199698, 0.586232980332829, 26.979591836734695, 2.7142857142857144, 0.5446293494704992, 0.6652777777777777, 0.0015128593040847202]
['Science_ru/09.txt', 'science', 6.699937486976453, 0.4846843092310898, 14.498489425981873, 1.3051359516616314, 0.3386122108772661, 0.6073846153846154, 0.011252344238382997]
['Science_ru/10.txt', 'science', 7.2566350133917705, 0.582663744825907, 20.432835820895523, 2.7512437810945274, 0.5091307523739956, 0.6915351506456241, 0.0029218407596785976]
['Science_ru/11.txt', 'science', 6.351132686084142, 0.46181229773462784, 32.87234042553192, 1.7872340425531914, 0.3394822006472492, 0.47283126787416585, 0.00032362459546925567]
['Science_ru/12.txt', 'science', 7.067833109017497, 0.5402422611036339, 17.860576923076923, 1.5528846153846154, 0.4899057873485868, 0.5994505494505494, 0.00026917900403768504]
['Science_ru/13.txt', 'science', 7.483239394838327, 0.5894393355087512, 27.631147540983605, 1.6721311475409837, 0.4942153663601305, 0.6650660264105642, 0.0008899436369029962]
['Science_ru/14.txt', 'science', 6.408832425892317, 0.48154869933454325, 22.277628032345014, 2.504043126684636, 0.4469449485783424, 0.6932864103952355, 0.009679370840895343]
['Science_ru/15.txt', 'science', 6.401756668835394, 0.47657774886141835, 17.976608187134502, 1.3157894736842106, 0.422576447625244, 0.6374133949191686, 0.0029277813923227064]
['Science_ru/16.txt', 'science', 6.6142050040355125, 0.5008071025020178, 21.547826086956523, 2.5304347826086957, 0.34584342211460856, 0.5939323220536756, 0.004842615012106538]
['Fiction_ru/01.txt', 'fiction', 5.20868425977915, 0.2972113045105746, 8.701954397394136, 1.009771986970684, 0.46565599850271383, 0.7508038585209004, 0.031068688002994574]
['Fiction_ru/02.txt', 'fiction', 5.076318968989126, 0.29520741039065646, 10.772234273318873, 1.2603036876355749, 0.4295207410390656, 0.739803094233474, 0.04027386226339106]
['Fiction_ru/03.txt', 'fiction', 5.32935609956799, 0.3349105122402798, 14.865443425076453, 1.8868501529051989, 0.4774737708290475, 0.7643257216716932, 0.03600082287595145]
['Fiction_ru/04.txt', 'fiction', 5.1755092373282805, 0.31454287067740405, 10.27250608272506, 1.1824817518248176, 0.47844623401231645, 0.744059405940594, 0.05187115111321648]
['Fiction_ru/05.txt', 'fiction', 5.223693759071118, 0.32601596516690856, 8.506172839506172, 0.8070987654320988, 0.40838171262699563, 0.7250111061750333, 0.059869375907111756]
['Fiction_ru/06.txt', 'fiction', 4.561199510403917, 0.1992044063647491, 8.808625336927223, 1.3692722371967656, 0.4372705018359853, 0.7424772568229531, 0.06028151774785802]
['Fiction_ru/07.txt', 'fiction', 5.342207941243975, 0.3408308469130135, 13.243161094224924, 1.905775075987842, 0.47601560706908425, 0.7584378013500482, 0.03603396832683039]
['Fiction_ru/08.txt', 'fiction', 5.09816091954023, 0.3082758620689655, 13.102409638554217, 2.0210843373493974, 0.4262068965517241, 0.7411003236245954, 0.037471264367816094]
['Fiction_ru/09.txt', 'fiction', 4.997379912663756, 0.29170305676855895, 17.19219219219219, 2.84984984984985, 0.42724890829694323, 0.7563368765331153, 0.056768558951965066]
['Fiction_ru/10.txt', 'fiction', 5.400040387722132, 0.3578352180936995, 15.621451104100947, 2.1293375394321767, 0.5076736672051696, 0.7573587907716786, 0.030290791599353797]
['Fiction_ru/11.txt', 'fiction', 5.36734693877551, 0.3407167745146839, 15.335877862595419, 2.00381679389313, 0.476854156296665, 0.7546972860125261, 0.034594325535092084]
['Fiction_ru/12.txt', 'fiction', 4.912919051512674, 0.2902698282910875, 8.95970695970696, 0.9761904761904762, 0.42109566639411283, 0.7441747572815534, 0.07277187244480784]
['Fiction_ru/13.txt', 'fiction', 5.099915146372507, 0.2927450148493848, 12.706199460916443, 1.482479784366577, 0.3996605854900297, 0.7128450106157113, 0.041366143402630465]
['Fiction_ru/14.txt', 'fiction', 4.843170899107756, 0.26372683596431024, 11.54059405940594, 1.4039603960396039, 0.4303363074811256, 0.7535885167464115, 0.04735758407687028]
['Fiction_ru/15.txt', 'fiction', 4.931652046783626, 0.2945906432748538, 14.176165803108809, 2.2305699481865284, 0.41264619883040937, 0.7382639503985828, 0.03508771929824561]
['Fiction_ru/16.txt', 'fiction', 5.175034546292031, 0.3155228005527407, 11.735135135135135, 1.5351351351351352, 0.43551358820819897, 0.748281332628239, 0.05297098111469369]
